site;year;transect;slide;taxa;count
Yawzi;2006;1;317;Eunicea;0
Yawzi;2006;1;318;Eunicea;0
Yawzi;2006;1;319;Eunicea;0
Yawzi;2006;1;320;Eunicea;1
Yawzi;2006;3;333;Eunicea;0
Yawzi;2006;3;334;Eunicea;0
Yawzi;2006;3;335;Eunicea;0
Yawzi;2006;3;336;Eunicea;0
Yawzi;2006;3;337;Eunicea;0
Yawzi;2006;3;338;Eunicea;0
Yawzi;2006;3;339;Eunicea;0
Yawzi;2006;3;340;Eunicea;0
Yawzi;2006;3;342;Eunicea;0
Yawzi;2006;3;343;Eunicea;0
Yawzi;2006;3;344;Eunicea;0
Yawzi;2006;3;345;Eunicea;0
Yawzi;2007;1;1006;Eunicea;0
Yawzi;2007;1;1007;Eunicea;0
Yawzi;2007;1;1008;Eunicea;0
Yawzi;2007;1;1009;Eunicea;0
Yawzi;2007;1;1010;Eunicea;0
Yawzi;2007;1;1011;Eunicea;0
Yawzi;2007;1;1012;Eunicea;0
Yawzi;2007;1;1013;Eunicea;0
Yawzi;2007;1;1014;Eunicea;0
Yawzi;2007;1;1015;Eunicea;0
Yawzi;2007;1;1016;Eunicea;0
Yawzi;2007;3;1028;Eunicea;0
Yawzi;2007;3;1029;Eunicea;0
Yawzi;2007;3;1030;Eunicea;0
Yawzi;2007;3;1031;Eunicea;0
Yawzi;2007;3;1032;Eunicea;0
Yawzi;2007;3;1033;Eunicea;0
Yawzi;2007;3;1034;Eunicea;0
Yawzi;2007;3;1035;Eunicea;0
Yawzi;2007;3;1036;Eunicea;0
Yawzi;2007;3;1037;Eunicea;0
Yawzi;2008;1;2374;Eunicea;0
Yawzi;2008;1;2375;Eunicea;0
Yawzi;2008;1;2376;Eunicea;0
Yawzi;2008;1;2377;Eunicea;0
Yawzi;2008;1;2378;Eunicea;0
Yawzi;2008;1;2379;Eunicea;0
Yawzi;2008;1;2380;Eunicea;0
Yawzi;2008;1;2381;Eunicea;0
Yawzi;2008;1;2382;Eunicea;0
Yawzi;2008;1;2383;Eunicea;0
Yawzi;2008;1;2384;Eunicea;0
Yawzi;2008;3;2397;Eunicea;0
Yawzi;2008;3;2398;Eunicea;0
Yawzi;2008;3;2399;Eunicea;0
Yawzi;2008;3;2400;Eunicea;0
Yawzi;2008;3;2401;Eunicea;0
Yawzi;2008;3;2402;Eunicea;0
Yawzi;2008;3;2403;Eunicea;0
Yawzi;2008;3;2404;Eunicea;0
Yawzi;2008;3;2405;Eunicea;0
Yawzi;2008;3;2406;Eunicea;0
Yawzi;2008;3;2407;Eunicea;0
Yawzi;2008;3;2408;Eunicea;0
Yawzi;2009;1;1636;Eunicea;0
Yawzi;2009;1;1637;Eunicea;0
Yawzi;2009;1;1638;Eunicea;0
Yawzi;2009;1;1640;Eunicea;0
Yawzi;2009;1;1641;Eunicea;0
Yawzi;2009;1;1642;Eunicea;0
Yawzi;2009;1;1643;Eunicea;0
Yawzi;2009;1;1644;Eunicea;0
Yawzi;2009;1;1645;Eunicea;0
Yawzi;2009;1;1646;Eunicea;0
Yawzi;2009;3;1660;Eunicea;0
Yawzi;2009;3;1661;Eunicea;0
Yawzi;2009;3;1662;Eunicea;0
Yawzi;2009;3;1663;Eunicea;0
Yawzi;2009;3;1664;Eunicea;0
Yawzi;2009;3;1665;Eunicea;0
Yawzi;2009;3;1666;Eunicea;0
Yawzi;2009;3;1667;Eunicea;0
Yawzi;2009;3;1668;Eunicea;0
Yawzi;2009;3;1669;Eunicea;0
Yawzi;2009;3;1670;Eunicea;0
Yawzi;2010;1;8443;Eunicea;0
Yawzi;2010;1;8444;Eunicea;0
Yawzi;2010;1;8445;Eunicea;0
Yawzi;2010;1;8446;Eunicea;0
Yawzi;2010;1;8447;Eunicea;0
Yawzi;2010;1;8448;Eunicea;0
Yawzi;2010;1;8449;Eunicea;0
Yawzi;2010;1;8450;Eunicea;0
Yawzi;2010;1;8451;Eunicea;0
Yawzi;2010;1;8452;Eunicea;0
Yawzi;2010;1;8453;Eunicea;1
Yawzi;2010;3;8465;Eunicea;0
Yawzi;2010;3;8466;Eunicea;0
Yawzi;2010;3;8467;Eunicea;0
Yawzi;2010;3;8468;Eunicea;0
Yawzi;2010;3;8469;Eunicea;0
Yawzi;2010;3;8470;Eunicea;0
Yawzi;2010;3;8471;Eunicea;0
Yawzi;2010;3;8472;Eunicea;0
Yawzi;2010;3;8473;Eunicea;0
Yawzi;2010;3;8474;Eunicea;0
Yawzi;2010;3;8475;Eunicea;0
Yawzi;2010;3;8476;Eunicea;0
Yawzi;2011;1;1;Eunicea;0
Yawzi;2011;1;2;Eunicea;0
Yawzi;2011;1;3;Eunicea;0
Yawzi;2011;1;4;Eunicea;0
Yawzi;2011;1;5;Eunicea;0
Yawzi;2011;1;6;Eunicea;0
Yawzi;2011;1;7;Eunicea;0
Yawzi;2011;1;8;Eunicea;0
Yawzi;2011;1;9;Eunicea;0
Yawzi;2011;1;10;Eunicea;0
Yawzi;2011;1;11;Eunicea;0
Yawzi;2011;3;24;Eunicea;0
Yawzi;2011;3;25;Eunicea;0
Yawzi;2011;3;26;Eunicea;0
Yawzi;2011;3;27;Eunicea;0
Yawzi;2011;3;28;Eunicea;0
Yawzi;2011;3;29;Eunicea;0
Yawzi;2011;3;30;Eunicea;1
Yawzi;2011;3;31;Eunicea;0
Yawzi;2011;3;32;Eunicea;0
Yawzi;2011;3;33;Eunicea;0
Yawzi;2011;3;34;Eunicea;0
Yawzi;2012;1;1788;Eunicea;0
Yawzi;2012;1;1789;Eunicea;0
Yawzi;2012;1;1790;Eunicea;0
Yawzi;2012;1;1791;Eunicea;0
Yawzi;2012;1;1792;Eunicea;0
Yawzi;2012;1;1793;Eunicea;0
Yawzi;2012;1;1794;Eunicea;0
Yawzi;2012;1;1795;Eunicea;0
Yawzi;2012;1;1796;Eunicea;0
Yawzi;2012;1;1797;Eunicea;0
Yawzi;2012;1;1798;Eunicea;0
Yawzi;2012;3;1813;Eunicea;0
Yawzi;2012;3;1814;Eunicea;0
Yawzi;2012;3;1815;Eunicea;0
Yawzi;2012;3;1816;Eunicea;0
Yawzi;2012;3;1817;Eunicea;0
Yawzi;2012;3;1819;Eunicea;0
Yawzi;2012;3;1820;Eunicea;0
Yawzi;2012;3;1821;Eunicea;0
Yawzi;2012;3;1822;Eunicea;0
Yawzi;2012;3;1823;Eunicea;0
Yawzi;2012;3;1824;Eunicea;0
Yawzi;2012;3;1825;Eunicea;0
Yawzi;2013;1;165;Eunicea;0
Yawzi;2013;1;166;Eunicea;0
Yawzi;2013;1;167;Eunicea;0
Yawzi;2013;1;168;Eunicea;0
Yawzi;2013;1;169;Eunicea;0
Yawzi;2013;1;170;Eunicea;0
Yawzi;2013;1;171;Eunicea;0
Yawzi;2013;1;172;Eunicea;0
Yawzi;2013;1;173;Eunicea;0
Yawzi;2013;1;174;Eunicea;0
Yawzi;2013;3;188;Eunicea;0
Yawzi;2013;3;189;Eunicea;0
Yawzi;2013;3;190;Eunicea;0
Yawzi;2013;3;191;Eunicea;0
Yawzi;2013;3;192;Eunicea;0
Yawzi;2013;3;193;Eunicea;0
Yawzi;2013;3;194;Eunicea;0
Yawzi;2013;3;195;Eunicea;0
Yawzi;2013;3;196;Eunicea;0
Yawzi;2013;3;197;Eunicea;0
Yawzi;2013;3;198;Eunicea;0
Yawzi;2013;3;199;Eunicea;0
Tektite;1987;1;2;Eunicea;0
Tektite;1987;1;3;Eunicea;0
Tektite;1987;1;4;Eunicea;0
Tektite;1987;1;5;Eunicea;0
Tektite;1987;1;6;Eunicea;0
Tektite;1987;1;7;Eunicea;0
Tektite;1987;1;8;Eunicea;0
Tektite;1987;1;9;Eunicea;0
Tektite;1987;1;10;Eunicea;0
Tektite;1987;1;1;Eunicea;0
Tektite;1987;3;21;Eunicea;0
Tektite;1987;3;22;Eunicea;0
Tektite;1987;3;23;Eunicea;0
Tektite;1987;3;24;Eunicea;0
Tektite;1987;3;25;Eunicea;1
Tektite;1987;3;26;Eunicea;0
Tektite;1987;3;27;Eunicea;0
Tektite;1987;3;28;Eunicea;0
Tektite;1987;3;29;Eunicea;0
Tektite;1987;3;30;Eunicea;0
Tektite;1988;1;1;Eunicea;0
Tektite;1988;1;2;Eunicea;0
Tektite;1988;1;3;Eunicea;0
Tektite;1988;1;4;Eunicea;0
Tektite;1988;1;5;Eunicea;0
Tektite;1988;1;6;Eunicea;0
Tektite;1988;1;7;Eunicea;1
Tektite;1988;1;8;Eunicea;0
Tektite;1988;1;9;Eunicea;0
Tektite;1988;3;20;Eunicea;0
Tektite;1988;3;21;Eunicea;0
Tektite;1988;3;22;Eunicea;0
Tektite;1988;3;23;Eunicea;0
Tektite;1988;3;24;Eunicea;1
Tektite;1988;3;25;Eunicea;1
Tektite;1988;3;26;Eunicea;0
Tektite;1988;3;27;Eunicea;1
Tektite;1988;3;28;Eunicea;1
Tektite;1988;3;29;Eunicea;0
Tektite;1989;1;31;Eunicea;0
Tektite;1989;1;32;Eunicea;0
Tektite;1989;1;33;Eunicea;0
Tektite;1989;1;34;Eunicea;0
Tektite;1989;1;35;Eunicea;0
Tektite;1989;1;36;Eunicea;0
Tektite;1989;1;37;Eunicea;0
Tektite;1989;1;38;Eunicea;0
Tektite;1989;1;39;Eunicea;0
Tektite;1989;1;40;Eunicea;0
Tektite;1989;3;51;Eunicea;1
Tektite;1989;3;52;Eunicea;0
Tektite;1989;3;53;Eunicea;0
Tektite;1989;3;54;Eunicea;0
Tektite;1989;3;55;Eunicea;0
Tektite;1989;3;56;Eunicea;0
Tektite;1989;3;57;Eunicea;0
Tektite;1989;3;58;Eunicea;1
Tektite;1989;3;59;Eunicea;0
Tektite;1989;3;60;Eunicea;0
Tektite;1990;1;1;Eunicea;0
Tektite;1990;1;2;Eunicea;0
Tektite;1990;1;3;Eunicea;0
Tektite;1990;1;4;Eunicea;0
Tektite;1990;1;5;Eunicea;0
Tektite;1990;1;6;Eunicea;0
Tektite;1990;1;7;Eunicea;0
Tektite;1990;1;8;Eunicea;0
Tektite;1990;1;9;Eunicea;0
Tektite;1990;1;10;Eunicea;0
Tektite;1990;3;21;Eunicea;0
Tektite;1990;3;22;Eunicea;0
Tektite;1990;3;23;Eunicea;0
Tektite;1990;3;24;Eunicea;0
Tektite;1990;3;25;Eunicea;0
Tektite;1990;3;26;Eunicea;0
Tektite;1990;3;27;Eunicea;0
Tektite;1990;3;28;Eunicea;0
Tektite;1990;3;29;Eunicea;0
Tektite;1990;3;30;Eunicea;0
Tektite;1991;1;1;Eunicea;0
Tektite;1991;1;2;Eunicea;0
Tektite;1991;1;3;Eunicea;0
Tektite;1991;1;4;Eunicea;0
Tektite;1991;1;5;Eunicea;1
Tektite;1991;1;6;Eunicea;0
Tektite;1991;1;7;Eunicea;0
Tektite;1991;1;8;Eunicea;0
Tektite;1991;1;9;Eunicea;0
Tektite;1991;1;10;Eunicea;0
Tektite;1991;3;22;Eunicea;0
Tektite;1991;3;23;Eunicea;0
Tektite;1991;3;24;Eunicea;0
Tektite;1991;3;25;Eunicea;0
Tektite;1991;3;26;Eunicea;1
Tektite;1991;3;27;Eunicea;0
Tektite;1991;3;28;Eunicea;0
Tektite;1991;3;29;Eunicea;0
Tektite;1991;3;30;Eunicea;1
Tektite;1991;3;21;Eunicea;0
Tektite;1992;1;2;Eunicea;0
Tektite;1992;1;3;Eunicea;0
Tektite;1992;1;4;Eunicea;0
Tektite;1992;1;5;Eunicea;0
Tektite;1992;1;6;Eunicea;1
Tektite;1992;1;7;Eunicea;0
Tektite;1992;1;8;Eunicea;0
Tektite;1992;1;9;Eunicea;0
Tektite;1992;1;10;Eunicea;0
Tektite;1992;1;1;Eunicea;0
Tektite;1992;3;21;Eunicea;1
Tektite;1992;3;22;Eunicea;0
Tektite;1992;3;23;Eunicea;0
Tektite;1992;3;25;Eunicea;0
Tektite;1992;3;26;Eunicea;0
Tektite;1992;3;27;Eunicea;0
Tektite;1992;3;28;Eunicea;0
Tektite;1992;3;29;Eunicea;0
Tektite;1992;3;24;Eunicea;0
Tektite;1993;1;1;Eunicea;0
Tektite;1993;1;2;Eunicea;0
Tektite;1993;1;3;Eunicea;1
Tektite;1993;1;4;Eunicea;0
Tektite;1993;1;5;Eunicea;0
Tektite;1993;1;6;Eunicea;0
Tektite;1993;1;7;Eunicea;0
Tektite;1993;1;8;Eunicea;0
Tektite;1993;1;9;Eunicea;0
Tektite;1993;1;10;Eunicea;0
Tektite;1993;3;21;Eunicea;0
Tektite;1993;3;22;Eunicea;0
Tektite;1993;3;23;Eunicea;0
Tektite;1993;3;24;Eunicea;0
Tektite;1993;3;26;Eunicea;0
Tektite;1993;3;27;Eunicea;0
Tektite;1993;3;28;Eunicea;0
Tektite;1993;3;29;Eunicea;0
Tektite;1993;3;30;Eunicea;0
Tektite;1993;3;25;Eunicea;1
Tektite;1994;1;1;Eunicea;0
Tektite;1994;1;2;Eunicea;0
Tektite;1994;1;3;Eunicea;0
Tektite;1994;1;4;Eunicea;0
Tektite;1994;1;5;Eunicea;0
Tektite;1994;1;6;Eunicea;0
Tektite;1994;1;7;Eunicea;0
Tektite;1994;1;8;Eunicea;0
Tektite;1994;1;9;Eunicea;0
Tektite;1994;1;10;Eunicea;0
Tektite;1994;3;21;Eunicea;1
Tektite;1994;3;22;Eunicea;0
Tektite;1994;3;23;Eunicea;0
Tektite;1994;3;24;Eunicea;0
Tektite;1994;3;25;Eunicea;1
Tektite;1994;3;26;Eunicea;0
Tektite;1994;3;27;Eunicea;0
Tektite;1994;3;28;Eunicea;0
Tektite;1994;3;29;Eunicea;0
Tektite;1994;3;30;Eunicea;0
Tektite;1995;1;1;Eunicea;0
Tektite;1995;1;2;Eunicea;0
Tektite;1995;1;3;Eunicea;0
Tektite;1995;1;4;Eunicea;0
Tektite;1995;1;5;Eunicea;0
Tektite;1995;1;6;Eunicea;0
Tektite;1995;1;7;Eunicea;0
Tektite;1995;1;8;Eunicea;0
Tektite;1995;1;9;Eunicea;0
Tektite;1995;1;10;Eunicea;0
Tektite;1995;3;21;Eunicea;0
Tektite;1995;3;22;Eunicea;0
Tektite;1995;3;23;Eunicea;0
Tektite;1995;3;24;Eunicea;0
Tektite;1995;3;25;Eunicea;0
Tektite;1995;3;26;Eunicea;0
Tektite;1995;3;27;Eunicea;0
Tektite;1995;3;28;Eunicea;0
Tektite;1995;3;29;Eunicea;0
Tektite;1995;3;30;Eunicea;0
Tektite;1996;1;1;Eunicea;0
Tektite;1996;1;2;Eunicea;0
Tektite;1996;1;3;Eunicea;0
Tektite;1996;1;4;Eunicea;0
Tektite;1996;1;5;Eunicea;0
Tektite;1996;1;6;Eunicea;0
Tektite;1996;1;7;Eunicea;0
Tektite;1996;1;8;Eunicea;0
Tektite;1996;1;9;Eunicea;0
Tektite;1996;1;10;Eunicea;0
Tektite;1996;3;21;Eunicea;0
Tektite;1996;3;22;Eunicea;0
Tektite;1996;3;23;Eunicea;0
Tektite;1996;3;24;Eunicea;0
Tektite;1996;3;25;Eunicea;0
Tektite;1996;3;26;Eunicea;0
Tektite;1996;3;27;Eunicea;0
Tektite;1996;3;28;Eunicea;0
Tektite;1996;3;29;Eunicea;0
Tektite;1996;3;30;Eunicea;0
Tektite;1997;1;1;Eunicea;0
Tektite;1997;1;2;Eunicea;0
Tektite;1997;1;3;Eunicea;0
Tektite;1997;1;4;Eunicea;0
Tektite;1997;1;5;Eunicea;0
Tektite;1997;1;6;Eunicea;0
Tektite;1997;1;7;Eunicea;0
Tektite;1997;1;8;Eunicea;0
Tektite;1997;1;9;Eunicea;0
Tektite;1997;1;10;Eunicea;0
Tektite;1997;3;21;Eunicea;0
Tektite;1997;3;22;Eunicea;0
Tektite;1997;3;23;Eunicea;0
Tektite;1997;3;24;Eunicea;0
Tektite;1997;3;25;Eunicea;0
Tektite;1997;3;26;Eunicea;0
Tektite;1997;3;27;Eunicea;0
Tektite;1997;3;28;Eunicea;0
Tektite;1997;3;29;Eunicea;0
Tektite;1997;3;30;Eunicea;0
Tektite;1998;1;1;Eunicea;0
Tektite;1998;1;2;Eunicea;0
Tektite;1998;1;3;Eunicea;0
Tektite;1998;1;4;Eunicea;0
Tektite;1998;1;5;Eunicea;0
Tektite;1998;1;6;Eunicea;0
Tektite;1998;1;7;Eunicea;0
Tektite;1998;1;8;Eunicea;0
Tektite;1998;1;9;Eunicea;0
Tektite;1998;1;10;Eunicea;0
Tektite;1998;3;21;Eunicea;1
Tektite;1998;3;22;Eunicea;0
Tektite;1998;3;23;Eunicea;0
Tektite;1998;3;24;Eunicea;0
Tektite;1998;3;25;Eunicea;0
Tektite;1998;3;26;Eunicea;1
Tektite;1998;3;27;Eunicea;0
Tektite;1998;3;28;Eunicea;0
Tektite;1998;3;29;Eunicea;0
Tektite;1998;3;30;Eunicea;0
Tektite;1999;1;Tektite_1999_001;Eunicea;0
Tektite;1999;1;Tektite_1999_002;Eunicea;0
Tektite;1999;1;Tektite_1999_003;Eunicea;0
Tektite;1999;1;Tektite_1999_004;Eunicea;0
Tektite;1999;1;Tektite_1999_005;Eunicea;0
Tektite;1999;1;Tektite_1999_006;Eunicea;0
Tektite;1999;1;Tektite_1999_007;Eunicea;0
Tektite;1999;1;Tektite_1999_008;Eunicea;0
Tektite;1999;1;Tektite_1999_009;Eunicea;0
Tektite;1999;1;Tektite_1999_010;Eunicea;0
Tektite;1999;1;Tektite_1999_011;Eunicea;0
Tektite;1999;3;Tektite_1999_021;Eunicea;0
Tektite;1999;3;Tektite_1999_022;Eunicea;0
Tektite;1999;3;Tektite_1999_023;Eunicea;0
Tektite;1999;3;Tektite_1999_024;Eunicea;0
Tektite;1999;3;Tektite_1999_025;Eunicea;0
Tektite;1999;3;Tektite_1999_026;Eunicea;0
Tektite;1999;3;Tektite_1999_027;Eunicea;0
Tektite;1999;3;Tektite_1999_028;Eunicea;0
Tektite;1999;3;Tektite_1999_029;Eunicea;0
Tektite;1999;3;Teltite_1999_030;Eunicea;0
Tektite;2000;1;Tektite_2000_001;Eunicea;0
Tektite;2000;1;Tektite_2000_002;Eunicea;1
Tektite;2000;1;Tektite_2000_003;Eunicea;0
Tektite;2000;1;Tektite_2000_004;Eunicea;0
Tektite;2000;1;Tektite_2000_005;Eunicea;0
Tektite;2000;1;Tektite_2000_006;Eunicea;0
Tektite;2000;1;Tektite_2000_007;Eunicea;0
Tektite;2000;1;Tektite_2000_008;Eunicea;0
Tektite;2000;1;Tektite_2000_009;Eunicea;0
Tektite;2000;1;Tektite_2000_010;Eunicea;0
Tektite;2000;3;Tektite_2000_021;Eunicea;0
Tektite;2000;3;Tektite_2000_022;Eunicea;0
Tektite;2000;3;Tektite_2000_023;Eunicea;0
Tektite;2000;3;Tektite_2000_024;Eunicea;0
Tektite;2000;3;Tektite_2000_025;Eunicea;0
Tektite;2000;3;Tektite_2000_026;Eunicea;0
Tektite;2000;3;Tektite_2000_027;Eunicea;0
Tektite;2000;3;Tektite_2000_028;Eunicea;0
Tektite;2000;3;Tektite_2000_029;Eunicea;0
Tektite;2000;3;Tektite_2000_030;Eunicea;0
Tektite;2001;1;T1Q1-2001;Eunicea;0
Tektite;2001;1;T1Q2-2001;Eunicea;0
Tektite;2001;1;T1Q3-2001;Eunicea;0
Tektite;2001;1;T1Q4-2001;Eunicea;0
Tektite;2001;1;T1Q5-2001;Eunicea;0
Tektite;2001;1;T1Q6-2001;Eunicea;0
Tektite;2001;1;T1Q7-2001;Eunicea;0
Tektite;2001;1;T1Q8-2001;Eunicea;0
Tektite;2001;1;T1Q9-2001;Eunicea;0
Tektite;2001;1;T1Q10-2001;Eunicea;0
Tektite;2001;1;T1Q11-2001;Eunicea;0
Tektite;2001;3;T3Q1-2001;Eunicea;0
Tektite;2001;3;T3Q2-2001;Eunicea;0
Tektite;2001;3;T3Q3-2001;Eunicea;0
Tektite;2001;3;T3Q4-2001;Eunicea;0
Tektite;2001;3;T3Q5-2001;Eunicea;0
Tektite;2001;3;T3Q7-2001;Eunicea;0
Tektite;2001;3;T3Q8-2001;Eunicea;0
Tektite;2001;3;T3Q9-2001;Eunicea;0
Tektite;2001;3;T3Q10-2001;Eunicea;0
Tektite;2001;3;T3Q6-2001;Eunicea;0
Tektite;2002;1;DSCN_3114;Eunicea;0
Tektite;2002;1;DSCN_3115;Eunicea;0
Tektite;2002;1;DSCN_3116;Eunicea;0
Tektite;2002;1;DSCN_3117;Eunicea;0
Tektite;2002;1;DSCN_3118;Eunicea;0
Tektite;2002;1;DSCN_3119;Eunicea;0
Tektite;2002;1;DSCN_3120;Eunicea;0
Tektite;2002;1;DSCN_3121;Eunicea;0
Tektite;2002;1;DSCN_3122;Eunicea;0
Tektite;2002;1;DSCN_3123;Eunicea;0
Tektite;2002;1;DSCN_3124;Eunicea;0
Tektite;2002;3;DSCN_3137;Eunicea;0
Tektite;2002;3;DSCN_3138;Eunicea;0
Tektite;2002;3;DSCN_3139;Eunicea;0
Tektite;2002;3;DSCN_3140;Eunicea;0
Tektite;2002;3;DSCN_3141;Eunicea;0
Tektite;2002;3;DSCN_3142;Eunicea;0
Tektite;2002;3;DSCN_3143;Eunicea;0
Tektite;2002;3;DSCN_3144;Eunicea;0
Tektite;2002;3;DSCN_3145;Eunicea;0
Tektite;2002;3;DSCN_3146;Eunicea;0
Tektite;2003;1;DSCN_2382;Eunicea;0
Tektite;2003;1;DSCN_2384;Eunicea;0
Tektite;2003;1;DSCN_2385;Eunicea;0
Tektite;2003;1;DSCN_2386;Eunicea;0
Tektite;2003;1;DSCN_2387;Eunicea;0
Tektite;2003;1;DSCN_2388;Eunicea;0
Tektite;2003;1;DSCN_2389;Eunicea;0
Tektite;2003;1;DSCN_2390;Eunicea;0
Tektite;2003;1;DSCN_2391;Eunicea;0
Tektite;2003;1;DSCN_2392;Eunicea;0
Tektite;2003;1;DSCN_2383;Eunicea;0
Tektite;2003;3;DSCN_2405;Eunicea;0
Tektite;2003;3;DSCN_2406;Eunicea;0
Tektite;2003;3;DSCN_2407;Eunicea;0
Tektite;2003;3;DSCN_2408;Eunicea;0
Tektite;2003;3;DSCN_2409;Eunicea;0
Tektite;2003;3;DSCN_2410;Eunicea;0
Tektite;2003;3;DSCN_2411;Eunicea;0
Tektite;2003;3;DSCN_2412;Eunicea;0
Tektite;2003;3;DSCN_2413;Eunicea;0
Tektite;2003;3;DSCN_2414;Eunicea;0
Tektite;2004;1;DSCN_7149;Eunicea;0
Tektite;2004;1;DSCN_7150;Eunicea;0
Tektite;2004;1;DSCN_7151;Eunicea;0
Tektite;2004;1;DSCN_7152;Eunicea;0
Tektite;2004;1;DSCN_7153;Eunicea;0
Tektite;2004;1;DSCN_7154;Eunicea;0
Tektite;2004;1;DSCN_7155;Eunicea;0
Tektite;2004;1;DSCN_7156;Eunicea;0
Tektite;2004;1;DSCN_7157;Eunicea;0
Tektite;2004;1;DSCN_7158;Eunicea;0
Tektite;2004;1;DSCN_7159;Eunicea;0
Tektite;2004;3;DSCN_7127;Eunicea;0
Tektite;2004;3;DSCN_7129;Eunicea;0
Tektite;2004;3;DSCN_7130;Eunicea;0
Tektite;2004;3;DSCN_7131;Eunicea;0
Tektite;2004;3;DSCN_7132;Eunicea;0
Tektite;2004;3;DSCN_7133;Eunicea;0
Tektite;2004;3;DSCN_7134;Eunicea;0
Tektite;2004;3;DSCN_7135;Eunicea;0
Tektite;2004;3;DSCN_7136;Eunicea;0
Tektite;2004;3;DSCN_7128;Eunicea;0
Tektite;2005;1;DSC_0003;Eunicea;1
Tektite;2005;1;DSC_0004;Eunicea;0
Tektite;2005;1;DSC_0005;Eunicea;0
Tektite;2005;1;DSC_0006;Eunicea;0
Tektite;2005;1;DSC_0007;Eunicea;0
Tektite;2005;1;DSC_0008;Eunicea;0
Tektite;2005;1;DSC_0009;Eunicea;0
Tektite;2005;1;DSC_0010;Eunicea;0
Tektite;2005;1;DSC_0011;Eunicea;0
Tektite;2005;1;DSC_0012;Eunicea;0
Tektite;2005;1;DSC_0013;Eunicea;0
Tektite;2005;3;DSC_0026;Eunicea;0
Tektite;2005;3;DSC_0027;Eunicea;0
Tektite;2005;3;DSC_0028;Eunicea;0
Tektite;2005;3;DSC_0029;Eunicea;0
Tektite;2005;3;DSC_0030;Eunicea;0
Tektite;2005;3;DSC_0031;Eunicea;0
Tektite;2005;3;DSC_0032;Eunicea;0
Tektite;2005;3;DSC_0033;Eunicea;0
Tektite;2005;3;DSC_0034;Eunicea;0
Tektite;2005;3;DSC_0035;Eunicea;0
Tektite;2006;1;DSC_0445;Eunicea;1
Tektite;2006;1;DSC_0446;Eunicea;0
Tektite;2006;1;DSC_0447;Eunicea;0
Tektite;2006;1;DSC_0448;Eunicea;0
Tektite;2006;1;DSC_0449;Eunicea;0
Tektite;2006;1;DSC_0450;Eunicea;0
Tektite;2006;1;DSC_0451;Eunicea;0
Tektite;2006;1;DSC_0452;Eunicea;0
Tektite;2006;1;DSC_0453;Eunicea;0
Tektite;2006;1;DSC_0454;Eunicea;0
Tektite;2006;1;DSC_0455;Eunicea;0
Tektite;2006;3;DSC_0468;Eunicea;0
Tektite;2006;3;DSC_0469;Eunicea;0
Tektite;2006;3;DSC_0470;Eunicea;0
Tektite;2006;3;DSC_0472;Eunicea;0
Tektite;2006;3;DSC_0473;Eunicea;0
Tektite;2006;3;DSC_0474;Eunicea;0
Tektite;2006;3;DSC_0475;Eunicea;0
Tektite;2006;3;DSC_0476;Eunicea;0
Tektite;2006;3;DSC_0477;Eunicea;0
Tektite;2006;3;DSC_0471;Eunicea;0
Tektite;2007;1;DSC_1128;Eunicea;1
Tektite;2007;1;DSC_1129;Eunicea;0
Tektite;2007;1;DSC_1130;Eunicea;0
Tektite;2007;1;DSC_1131;Eunicea;0
Tektite;2007;1;DSC_1132;Eunicea;1
Tektite;2007;1;DSC_1133;Eunicea;0
Tektite;2007;1;DSC_1134;Eunicea;0
Tektite;2007;1;DSC_1135;Eunicea;0
Tektite;2007;1;DSC_1136;Eunicea;0
Tektite;2007;1;DSC_1137;Eunicea;0
Tektite;2007;1;DSC_1138;Eunicea;0
Tektite;2007;3;DSC_1152;Eunicea;0
Tektite;2007;3;DSC_1153;Eunicea;0
Tektite;2007;3;DSC_1154;Eunicea;0
Tektite;2007;3;DSC_1155;Eunicea;0
Tektite;2007;3;DSC_1156;Eunicea;0
Tektite;2007;3;DSC_1157;Eunicea;0
Tektite;2007;3;DSC_1158;Eunicea;0
Tektite;2007;3;DSC_1159;Eunicea;0
Tektite;2007;3;DSC_1160;Eunicea;0
Tektite;2007;3;DSC_1161;Eunicea;0
Tektite;2008;1;DSC_2504;Eunicea;1
Tektite;2008;1;DSC_2505;Eunicea;0
Tektite;2008;1;DSC_2506;Eunicea;0
Tektite;2008;1;DSC_2507;Eunicea;0
Tektite;2008;1;DSC_2508;Eunicea;0
Tektite;2008;1;DSC_2509;Eunicea;0
Tektite;2008;1;DSC_2510;Eunicea;0
Tektite;2008;1;DSC_2511;Eunicea;0
Tektite;2008;1;DSC_2512;Eunicea;0
Tektite;2008;1;DSC_2513;Eunicea;0
Tektite;2008;1;DSC_2514;Eunicea;0
Tektite;2008;3;DSC_2527;Eunicea;0
Tektite;2008;3;DSC_2528;Eunicea;0
Tektite;2008;3;DSC_2529;Eunicea;0
Tektite;2008;3;DSC_2530;Eunicea;0
Tektite;2008;3;DSC_2531;Eunicea;1
Tektite;2008;3;DSC_2532;Eunicea;0
Tektite;2008;3;DSC_2533;Eunicea;0
Tektite;2008;3;DSC_2534;Eunicea;0
Tektite;2008;3;DSC_2535;Eunicea;0
Tektite;2008;3;DSC_2536;Eunicea;0
Tektite;2009;1;2016;Eunicea;0
Tektite;2009;1;2017;Eunicea;0
Tektite;2009;1;2018;Eunicea;0
